"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G36000500215013","19","5","360050215013"
"G36000500215021","39","7","360050215021"
"G36000500215022","43","7","360050215022"
"G36000500215023","43","7","360050215023"
"G36000500215024","41","7","360050215024"
"G36000500215025","43","7","360050215025"
"G36000500216011","13","4","360050216011"
"G36000500216012","17","5","360050216012"
"G36000500216013","17","5","360050216013"
"G36000500216014","17","5","360050216014"
"G36000500216021","71","9","360050216021"
"G36000500216022","75","9","360050216022"
"G36000500216023","53","8","360050216023"
"G36000500216024","61","8","360050216024"
"G36000500216025","68","9","360050216025"
"G36000500216026","68","9","360050216026"
"G36000500217001","26","6","360050217001"
"G36000500217002","24","6","360050217002"
"G36000500217003","22","5","360050217003"
"G36000500217004","25","6","360050217004"
"G36000500218001","30","6","360050218001"
"G36000500218002","71","9","360050218002"
"G36000500218003","19","5","360050218003"
"G36000500218004","22","5","360050218004"
"G36000500218005","27","6","360050218005"
"G36000500219001","27","6","360050219001"
"G36000500220001","26","6","360050220001"
"G36000500221011","25","6","360050221011"
"G36000500221012","28","6","360050221012"
"G36000500221013","24","6","360050221013"
"G36000500221021","26","6","360050221021"
"G36000500221022","26","6","360050221022"
"G36000500221023","26","6","360050221023"
"G36000500222001","14","4","360050222001"
"G36000500222002","22","5","360050222002"
"G36000500222003","24","6","360050222003"
"G36000500222004","22","5","360050222004"
"G36000500223001","26","6","360050223001"
"G36000500223002","27","6","360050223002"
"G36000500223003","27","6","360050223003"
"G36000500223004","29","6","360050223004"
"G36000500224011","69","9","360050224011"
"G36000500224012","72","9","360050224012"
"G36000500224031","61","8","360050224031"
"G36000500224032","56","8","360050224032"
"G36000500224041","54","8","360050224041"
"G36000500224042","60","8","360050224042"
"G36000500224043","59","8","360050224043"
"G36000500225001","20","5","360050225001"
"G36000500225002","21","5","360050225002"
"G36000500225003","22","5","360050225003"
"G36000500225004","22","5","360050225004"
"G36000500225005","21","5","360050225005"
"G36000500225006","21","5","360050225006"
"G36000500227011","26","6","360050227011"
"G36000500227012","29","6","360050227012"
"G36000500227013","26","6","360050227013"
"G36000500227021","27","6","360050227021"
"G36000500227031","22","5","360050227031"
"G36000500228001","15","4","360050228001"
"G36000500228002","12","3","360050228002"
"G36000500228003","14","4","360050228003"
"G36000500228004","14","4","360050228004"
"G36000500229011","14","4","360050229011"
"G36000500229012","15","4","360050229012"
"G36000500229013","16","4","360050229013"
"G36000500229014","15","4","360050229014"
"G36000500229015","16","4","360050229015"
"G36000500229021","9","3","360050229021"
"G36000500229022","7","2","360050229022"
"G36000500229023","9","3","360050229023"
"G36000500230001","16","4","360050230001"
"G36000500230002","12","3","360050230002"
"G36000500231001","12","3","360050231001"
"G36000500232001","16","4","360050232001"
"G36000500232002","18","5","360050232002"
"G36000500233011","18","5","360050233011"
"G36000500233012","25","6","360050233012"
"G36000500233013","20","5","360050233013"
"G36000500233014","20","5","360050233014"
"G36000500233021","23","6","360050233021"
"G36000500233022","28","6","360050233022"
"G36000500235011","26","6","360050235011"
"G36000500235012","27","6","360050235012"
"G36000500235013","24","6","360050235013"
"G36000500235021","95","10","360050235021"
"G36000500235022","27","6","360050235022"
"G36000500235023","24","6","360050235023"
"G36000500235024","25","6","360050235024"
"G36000500236001","22","5","360050236001"
"G36000500236002","16","4","360050236002"
"G36000500237021","25","6","360050237021"
"G36000500237031","28","6","360050237031"
"G36000500237032","28","6","360050237032"
"G36000500237033","26","6","360050237033"
"G36000500237041","28","6","360050237041"
"G36000500237042","28","6","360050237042"
"G36000500237043","24","6","360050237043"
"G36000500238001","12","3","360050238001"
"G36000500238002","12","3","360050238002"
"G36000500238003","12","3","360050238003"
"G36000500239001","24","6","360050239001"
"G36000500239002","25","6","360050239002"
"G36000500239003","25","6","360050239003"
"G36000500239004","25","6","360050239004"
"G36000500239005","28","6","360050239005"
"G36000500239006","25","6","360050239006"
"G36000500239007","24","6","360050239007"
"G36000500240001","23","6","360050240001"
"G36000500240002","17","5","360050240002"
"G36000500240003","25","6","360050240003"
"G36000500241001","9","3","360050241001"
"G36000500241002","10","3","360050241002"
"G36000500241003","10","3","360050241003"
"G36000500241004","9","3","360050241004"
"G36000500241005","10","3","360050241005"
"G36000500243001","28","6","360050243001"
"G36000500243002","30","6","360050243002"
"G36000500243003","27","6","360050243003"
"G36000500243004","28","6","360050243004"
"G36000500244001","21","5","360050244001"
"G36000500244002","17","5","360050244002"
"G36000500245011","29","6","360050245011"
"G36000500245012","26","6","360050245012"
"G36000500245013","24","6","360050245013"
"G36000500245014","28","6","360050245014"
"G36000500245021","27","6","360050245021"
"G36000500245022","27","6","360050245022"
"G36000500245023","26","6","360050245023"
"G36000500246001","12","3","360050246001"
"G36000500246002","11","3","360050246002"
"G36000500247001","24","6","360050247001"
"G36000500247002","23","6","360050247002"
"G36000500248001","16","4","360050248001"
"G36000500248002","31","6","360050248002"
"G36000500248003","14","4","360050248003"
"G36000500249001","PH","PH","360050249001"
"G36000500250001","16","4","360050250001"
"G36000500250002","14","4","360050250002"
"G36000500251001","17","5","360050251001"
"G36000500251002","16","4","360050251002"
"G36000500251003","18","5","360050251003"
"G36000500251004","15","4","360050251004"
"G36000500251005","1","1","360050251005"
"G36000500251006","15","4","360050251006"
"G36000500251007","15","4","360050251007"
"G36000500252001","15","4","360050252001"
"G36000500252002","14","4","360050252002"
"G36000500253001","26","6","360050253001"
"G36000500253002","26","6","360050253002"
"G36000500253003","24","6","360050253003"
"G36000500253004","26","6","360050253004"
"G36000500254001","19","5","360050254001"
"G36000500254002","15","4","360050254002"
"G36000500255001","15","4","360050255001"
"G36000500255002","13","4","360050255002"
"G36000500255003","6","2","360050255003"
"G36000500256001","15","4","360050256001"
"G36000500256002","19","5","360050256002"
"G36000500257001","21","5","360050257001"
"G36000500261001","61","8","360050261001"
"G36000500263001","27","6","360050263001"
"G36000500263002","27","6","360050263002"
"G36000500263003","100","10","360050263003"
"G36000500263004","21","5","360050263004"
"G36000500263005","29","6","360050263005"
"G36000500264001","16","4","360050264001"
"G36000500264002","18","5","360050264002"
"G36000500264003","20","5","360050264003"
"G36000500264004","24","6","360050264004"
"G36000500265001","23","6","360050265001"
"G36000500265002","26","6","360050265002"
"G36000500265003","24","6","360050265003"
"G36000500265004","24","6","360050265004"
"G36000500266011","16","4","360050266011"
"G36000500266012","11","3","360050266012"
"G36000500266013","12","4","360050266013"
"G36000500266021","32","7","360050266021"
"G36000500266022","41","7","360050266022"
"G36000500266023","26","6","360050266023"
"G36000500266024","28","6","360050266024"
"G36000500266025","29","6","360050266025"
"G36000500267011","25","6","360050267011"
"G36000500267012","28","6","360050267012"
"G36000500267013","24","6","360050267013"
"G36000500267021","13","4","360050267021"
"G36000500267022","15","4","360050267022"
"G36000500267023","14","4","360050267023"
"G36000500267024","9","3","360050267024"
"G36000500267025","12","4","360050267025"
"G36000500267026","15","4","360050267026"
"G36000500269001","55","8","360050269001"
"G36000500269002","50","8","360050269002"
"G36000500269003","48","7","360050269003"
"G36000500273001","63","8","360050273001"
"G36000500273002","14","4","360050273002"
"G36000500273003","28","6","360050273003"
"G36000500273004","17","5","360050273004"
"G36000500274011","15","4","360050274011"
"G36000500274012","13","4","360050274012"
"G36000500274013","10","3","360050274013"
"G36000500274014","17","5","360050274014"
"G36000500274020","PH","PH","360050274020"
"G36000500274021","7","2","360050274021"
"G36000500274022","15","4","360050274022"
"G36000500274023","9","3","360050274023"
"G36000500276000","PH","PH","360050276000"
"G36000500276001","PH","PH","360050276001"
"G36000500277001","24","6","360050277001"
"G36000500277002","23","6","360050277002"
"G36000500277003","24","6","360050277003"
"G36000500277004","28","6","360050277004"
"G36000500279001","53","8","360050279001"
"G36000500279002","54","8","360050279002"
"G36000500279003","68","9","360050279003"
"G36000500279004","52","8","360050279004"
"G36000500279005","98","10","360050279005"
"G36000500279006","63","8","360050279006"
"G36000500281001","86","10","360050281001"
"G36000500281002","98","10","360050281002"
"G36000500281003","92","10","360050281003"
"G36000500283001","29","6","360050283001"
"G36000500283002","19","5","360050283002"
"G36000500284001","GQ-PH","GQ-PH","360050284001"
"G36000500285001","53","8","360050285001"
"G36000500285002","27","6","360050285002"
"G36000500285003","22","5","360050285003"
"G36000500285004","6","2","360050285004"
"G36000500286001","14","4","360050286001"
"G36000500286002","17","5","360050286002"
"G36000500287001","14","4","360050287001"
"G36000500287002","14","4","360050287002"
"G36000500287003","14","4","360050287003"
"G36000500288001","8","3","360050288001"
"G36000500288002","11","3","360050288002"
"G36000500288003","13","4","360050288003"
"G36000500288004","12","4","360050288004"
"G36000500289001","44","7","360050289001"
"G36000500289002","50","8","360050289002"
"G36000500289003","42","7","360050289003"
"G36000500289004","42","7","360050289004"
"G36000500293010","PH","PH","360050293010"
"G36000500293011","12","4","360050293011"
"G36000500293012","18","5","360050293012"
"G36000500293021","12","4","360050293021"
"G36000500293022","48","7","360050293022"
"G36000500293023","28","6","360050293023"
"G36000500293024","28","6","360050293024"
"G36000500295001","15","4","360050295001"
"G36000500295002","24","6","360050295002"
"G36000500295003","34","7","360050295003"
"G36000500295004","28","6","360050295004"
"G36000500296001","15","4","360050296001"
"G36000500296002","GQ","GQ","360050296002"
"G36000500297001","26","6","360050297001"
"G36000500297002","24","6","360050297002"
"G36000500297003","19","5","360050297003"
"G36000500300001","8","3","360050300001"
"G36000500300002","9","3","360050300002"
"G36000500300003","13","4","360050300003"
"G36000500300004","39","7","360050300004"
"G36000500300005","17","5","360050300005"
"G36000500300006","14","4","360050300006"
"G36000500301001","31","6","360050301001"
"G36000500301002","GQ","GQ","360050301002"
"G36000500302011","58","8","360050302011"
"G36000500302012","96","10","360050302012"
"G36000500302013","95","10","360050302013"
"G36000500302021","96","10","360050302021"
"G36000500302022","PH","PH","360050302022"
"G36000500302023","93","10","360050302023"
"G36000500302024","100","10","360050302024"
"G36000500307011","20","5","360050307011"
"G36000500307012","16","4","360050307012"
"G36000500307013","15","4","360050307013"
"G36000500307014","9","3","360050307014"
"G36000500309000","PH","PH","360050309000"
"G36000500309001","GQ","GQ","360050309001"
"G36000500309002","1","1","360050309002"
"G36000500309003","30","6","360050309003"
"G36000500309004","25","6","360050309004"
"G36000500310001","7","2","360050310001"
"G36000500310002","9","3","360050310002"
"G36000500310003","16","4","360050310003"
"G36000500312001","16","4","360050312001"
"G36000500312002","13","4","360050312002"
"G36000500314001","16","4","360050314001"
"G36000500314002","11","3","360050314002"
"G36000500316001","14","4","360050316001"
"G36000500316002","10","3","360050316002"
"G36000500318001","11","3","360050318001"
"G36000500318002","8","3","360050318002"
"G36000500319000","PH","PH","360050319000"
"G36000500319001","GQ-PH","GQ-PH","360050319001"
"G36000500323001","52","8","360050323001"
"G36000500323002","26","6","360050323002"
"G36000500323003","36","7","360050323003"
"G36000500323004","34","7","360050323004"
"G36000500323005","37","7","360050323005"
"G36000500324001","15","4","360050324001"
"G36000500324002","14","4","360050324002"
"G36000500326001","12","4","360050326001"
"G36000500326002","13","4","360050326002"
"G36000500326003","10","3","360050326003"
"G36000500328001","25","6","360050328001"
