"GISJOIN","ADI_NATRANK","ADI_STATERNK","FIPS"
"G17009708619021","70","7","170978619021"
"G17009708619022","70","7","170978619022"
"G17009708619023","78","8","170978619023"
"G17009708619024","68","7","170978619024"
"G17009708620001","83","9","170978620001"
"G17009708620002","70","7","170978620002"
"G17009708620003","79","8","170978620003"
"G17009708620004","91","10","170978620004"
"G17009708621001","71","7","170978621001"
"G17009708621002","72","7","170978621002"
"G17009708621003","58","6","170978621003"
"G17009708621004","89","9","170978621004"
"G17009708622001","54","5","170978622001"
"G17009708622002","79","8","170978622002"
"G17009708622003","GQ","GQ","170978622003"
"G17009708623001","95","10","170978623001"
"G17009708623002","86","9","170978623002"
"G17009708623003","94","10","170978623003"
"G17009708624011","72","7","170978624011"
"G17009708624012","88","9","170978624012"
"G17009708624021","66","7","170978624021"
"G17009708624022","88","9","170978624022"
"G17009708624023","68","7","170978624023"
"G17009708625011","74","8","170978625011"
"G17009708625012","79","8","170978625012"
"G17009708625021","65","7","170978625021"
"G17009708626031","69","7","170978626031"
"G17009708626032","84","9","170978626032"
"G17009708626033","75","8","170978626033"
"G17009708626034","68","7","170978626034"
"G17009708626035","78","8","170978626035"
"G17009708626041","81","8","170978626041"
"G17009708626042","99","10","170978626042"
"G17009708626043","68","7","170978626043"
"G17009708626051","93","10","170978626051"
"G17009708626052","69","7","170978626052"
"G17009708626053","99","10","170978626053"
"G17009708627001","80","8","170978627001"
"G17009708627002","94","10","170978627002"
"G17009708627003","82","8","170978627003"
"G17009708627004","78","8","170978627004"
"G17009708628001","74","8","170978628001"
"G17009708629011","90","9","170978629011"
"G17009708629012","77","8","170978629012"
"G17009708629013","80","8","170978629013"
"G17009708629021","91","10","170978629021"
"G17009708629022","72","7","170978629022"
"G17009708630031","GQ","GQ","170978630031"
"G17009708630041","53","5","170978630041"
"G17009708630042","44","4","170978630042"
"G17009708630043","42","4","170978630043"
"G17009708630044","38","3","170978630044"
"G17009708630051","GQ-PH","GQ-PH","170978630051"
"G17009708630061","GQ-PH","GQ-PH","170978630061"
"G17009708631001","92","10","170978631001"
"G17009708631002","81","8","170978631002"
"G17009708632011","65","7","170978632011"
"G17009708632012","80","8","170978632012"
"G17009708632013","75","8","170978632013"
"G17009708632021","22","2","170978632021"
"G17009708632022","25","2","170978632022"
"G17009708632023","10","1","170978632023"
"G17009708632024","8","1","170978632024"
"G17009708633001","5","1","170978633001"
"G17009708633002","3","1","170978633002"
"G17009708634001","5","1","170978634001"
"G17009708634002","GQ","GQ","170978634002"
"G17009708634003","12","1","170978634003"
"G17009708635001","20","2","170978635001"
"G17009708635002","4","1","170978635002"
"G17009708635003","5","1","170978635003"
"G17009708636011","7","1","170978636011"
"G17009708636012","12","1","170978636012"
"G17009708636031","8","1","170978636031"
"G17009708636032","6","1","170978636032"
"G17009708636041","10","1","170978636041"
"G17009708636042","8","1","170978636042"
"G17009708637011","16","1","170978637011"
"G17009708637012","16","1","170978637012"
"G17009708637013","13","1","170978637013"
"G17009708637021","53","5","170978637021"
"G17009708637022","7","1","170978637022"
"G17009708638011","14","1","170978638011"
"G17009708638012","17","1","170978638012"
"G17009708639021","43","4","170978639021"
"G17009708639022","46","4","170978639022"
"G17009708639023","36","3","170978639023"
"G17009708639031","21","2","170978639031"
"G17009708639032","17","1","170978639032"
"G17009708639033","27","2","170978639033"
"G17009708639034","17","1","170978639034"
"G17009708639041","7","1","170978639041"
"G17009708639042","16","1","170978639042"
"G17009708640011","31","3","170978640011"
"G17009708640012","45","4","170978640012"
"G17009708640013","48","5","170978640013"
"G17009708640021","60","6","170978640021"
"G17009708640022","58","6","170978640022"
"G17009708640023","66","7","170978640023"
"G17009708640024","48","5","170978640024"
"G17009708641051","22","2","170978641051"
"G17009708641052","26","2","170978641052"
"G17009708641053","21","2","170978641053"
"G17009708641061","23","2","170978641061"
"G17009708641062","45","4","170978641062"
"G17009708641063","31","3","170978641063"
"G17009708641071","41","4","170978641071"
"G17009708641072","18","1","170978641072"
"G17009708641081","36","3","170978641081"
"G17009708641082","50","5","170978641082"
"G17009708641083","35","3","170978641083"
"G17009708641091","21","2","170978641091"
"G17009708641092","11","1","170978641092"
"G17009708641101","50","5","170978641101"
"G17009708641102","51","5","170978641102"
"G17009708641103","81","8","170978641103"
"G17009708642031","52","5","170978642031"
"G17009708642032","32","3","170978642032"
"G17009708642041","61","6","170978642041"
"G17009708642042","51","5","170978642042"
"G17009708642043","27","2","170978642043"
"G17009708642061","61","6","170978642061"
"G17009708642062","59","6","170978642062"
"G17009708642071","35","3","170978642071"
"G17009708642072","31","3","170978642072"
"G17009708642073","29","2","170978642073"
"G17009708642081","47","4","170978642081"
"G17009708642082","43","4","170978642082"
"G17009708643031","13","1","170978643031"
"G17009708643032","10","1","170978643032"
"G17009708643033","13","1","170978643033"
"G17009708643051","13","1","170978643051"
"G17009708643052","44","4","170978643052"
"G17009708643053","30","3","170978643053"
"G17009708643061","9","1","170978643061"
"G17009708643062","10","1","170978643062"
"G17009708643071","7","1","170978643071"
"G17009708643081","17","1","170978643081"
"G17009708643082","19","2","170978643082"
"G17009708643083","10","1","170978643083"
"G17009708644021","7","1","170978644021"
"G17009708644022","20","2","170978644022"
"G17009708644023","13","1","170978644023"
"G17009708644031","5","1","170978644031"
"G17009708644032","7","1","170978644032"
"G17009708644033","8","1","170978644033"
"G17009708644071","7","1","170978644071"
"G17009708644072","10","1","170978644072"
"G17009708644081","31","3","170978644081"
"G17009708644082","27","2","170978644082"
"G17009708644083","35","3","170978644083"
"G17009708644091","30","3","170978644091"
"G17009708644092","34","3","170978644092"
"G17009708644093","26","2","170978644093"
"G17009708644101","21","2","170978644101"
"G17009708644102","16","1","170978644102"
"G17009708644111","8","1","170978644111"
"G17009708644112","15","1","170978644112"
"G17009708644113","7","1","170978644113"
"G17009708644121","17","1","170978644121"
"G17009708644122","18","1","170978644122"
"G17009708645101","53","5","170978645101"
"G17009708645102","59","6","170978645102"
"G17009708645111","4","1","170978645111"
"G17009708645112","31","3","170978645112"
"G17009708645113","34","3","170978645113"
"G17009708645114","18","1","170978645114"
"G17009708645121","6","1","170978645121"
"G17009708645122","13","1","170978645122"
"G17009708645131","10","1","170978645131"
"G17009708645132","25","2","170978645132"
"G17009708645133","20","2","170978645133"
"G17009708645134","19","2","170978645134"
"G17009708645141","17","1","170978645141"
"G17009708645151","9","1","170978645151"
"G17009708645152","26","2","170978645152"
"G17009708645161","21","2","170978645161"
"G17009708645162","25","2","170978645162"
"G17009708645163","23","2","170978645163"
"G17009708645171","12","1","170978645171"
"G17009708645172","5","1","170978645172"
"G17009708645181","13","1","170978645181"
"G17009708645182","21","2","170978645182"
"G17009708645183","19","2","170978645183"
"G17009708645184","17","1","170978645184"
"G17009708645191","27","2","170978645191"
"G17009708645192","15","1","170978645192"
"G17009708645201","9","1","170978645201"
"G17009708645202","24","2","170978645202"
"G17009708645203","26","2","170978645203"
"G17009708645211","19","2","170978645211"
"G17009708645212","14","1","170978645212"
"G17009708645221","7","1","170978645221"
"G17009708645222","6","1","170978645222"
"G17009708645223","10","1","170978645223"
"G17009708645231","24","2","170978645231"
"G17009708645232","54","5","170978645232"
"G17009708645241","4","1","170978645241"
"G17009708645242","8","1","170978645242"
"G17009708646011","4","1","170978646011"
"G17009708646012","2","1","170978646012"
"G17009708646021","3","1","170978646021"
"G17009708646022","5","1","170978646022"
"G17009708647001","8","1","170978647001"
"G17009708647002","7","1","170978647002"
"G17009708647003","4","1","170978647003"
"G17009708648011","GQ","GQ","170978648011"
"G17009708648012","8","1","170978648012"
"G17009708648013","7","1","170978648013"
"G17009708648014","14","1","170978648014"
"G17009708648021","8","1","170978648021"
"G17009708649011","7","1","170978649011"
"G17009708649012","11","1","170978649012"
"G17009708649031","10","1","170978649031"
"G17009708649032","11","1","170978649032"
"G17009708649033","15","1","170978649033"
"G17009708649041","34","3","170978649041"
"G17009708649042","8","1","170978649042"
"G17009708650001","2","1","170978650001"
"G17009708652001","33","3","170978652001"
"G17009708652002","27","2","170978652002"
"G17009708652003","31","3","170978652003"
"G17009708652004","10","1","170978652004"
"G17009708653001","13","1","170978653001"
"G17009708653002","16","1","170978653002"
"G17009708653003","10","1","170978653003"
"G17009708654001","36","3","170978654001"
"G17009708654002","29","2","170978654002"
"G17009708654003","17","1","170978654003"
"G17009708654004","13","1","170978654004"
"G17009708655011","16","1","170978655011"
"G17009708655012","10","1","170978655012"
"G17009708655021","25","2","170978655021"
"G17009708655022","3","1","170978655022"
"G17009708656001","5","1","170978656001"
"G17009708656002","4","1","170978656002"
"G17009708656003","6","1","170978656003"
"G17009708656004","4","1","170978656004"
"G17009708657001","12","1","170978657001"
"G17009708657002","11","1","170978657002"
"G17009708657003","6","1","170978657003"
"G17009708657004","8","1","170978657004"
"G17009708658011","24","2","170978658011"
"G17009708658012","17","1","170978658012"
"G17009708658013","18","1","170978658013"
"G17009708658021","6","1","170978658021"
"G17009708660001","26","2","170978660001"
"G17009708660002","17","1","170978660002"
"G17009708660003","34","3","170978660003"
"G17009708660004","29","2","170978660004"
"G17009708660005","40","4","170978660005"
"G17009708661001","87","9","170978661001"
"G17009708661002","74","8","170978661002"
"G17009708662001","7","1","170978662001"
"G17009708662002","4","1","170978662002"
"G17009708662003","7","1","170978662003"
"G17009709900000","PH","PH","170979900000"
"G17009909617011","44","4","170999617011"
"G17009909617012","42","4","170999617012"
"G17009909617013","96","10","170999617013"
"G17009909617014","49","5","170999617014"
"G17009909617021","39","4","170999617021"
"G17009909617022","65","7","170999617022"
"G17009909618001","68","7","170999618001"
"G17009909618002","78","8","170999618002"
"G17009909618003","61","6","170999618003"
"G17009909618004","59","6","170999618004"
"G17009909619001","69","7","170999619001"
"G17009909619002","57","6","170999619002"
"G17009909619003","73","7","170999619003"
"G17009909619004","79","8","170999619004"
"G17009909620001","79","8","170999620001"
"G17009909620002","80","8","170999620002"
"G17009909620003","84","9","170999620003"
"G17009909620004","84","9","170999620004"
"G17009909621001","45","4","170999621001"
"G17009909621002","42","4","170999621002"
"G17009909621003","80","8","170999621003"
"G17009909621004","64","6","170999621004"
"G17009909621005","84","9","170999621005"
"G17009909622001","61","6","170999622001"
"G17009909622002","51","5","170999622002"
"G17009909622003","68","7","170999622003"
"G17009909622004","39","4","170999622004"
"G17009909623001","GQ","GQ","170999623001"
"G17009909623002","54","5","170999623002"
"G17009909623003","51","5","170999623003"
"G17009909623004","49","5","170999623004"
"G17009909623005","49","5","170999623005"
"G17009909624001","63","6","170999624001"
"G17009909624002","77","8","170999624002"
"G17009909624003","54","5","170999624003"
"G17009909625001","56","6","170999625001"
"G17009909625002","65","7","170999625002"
"G17009909626001","57","6","170999626001"
"G17009909626002","69","7","170999626002"
"G17009909626003","79","8","170999626003"
